ref_mol	ref_frame	mol	frame	   rmsd
      1	       71	  1	   28	  2.328
      1	       71	  1	   29	  2.962
      1	       71	  1	   30	  2.887
      1	       71	  1	   31	  2.821
      1	       71	  1	   32	  2.752
      1	       71	  1	   33	  2.905
      1	       71	  1	   34	  2.611
      1	       71	  1	   35	  2.890
      1	       71	  1	   36	  2.482
      1	       71	  1	   37	  3.219
      1	       71	  1	   38	  1.629
      1	       71	  1	   39	  2.850
      1	       71	  1	   40	  2.577
      1	       71	  1	   41	  2.653
      1	       71	  1	   42	  2.538
      1	       71	  1	   43	  2.793
      1	       71	  1	   44	  2.398
      1	       71	  1	   45	  2.480
      1	       71	  1	   46	  2.532
      1	       71	  1	   47	  2.595
      1	       71	  1	   48	  3.136
      1	       71	  1	   49	  2.629
      1	       71	  1	   50	  2.776
      1	       71	  1	   51	  3.168
      1	       71	  1	   52	  2.605
      1	       71	  1	   53	  2.956
      1	       71	  1	   54	  1.916
      1	       71	  1	   55	  3.033
      1	       71	  1	   56	  1.644
      1	       71	  1	   57	  3.549
      1	       71	  1	   58	  2.534
      1	       71	  1	   59	  2.623
      1	       71	  1	   60	  2.937
      1	       71	  1	   61	  2.980
      1	       71	  1	   62	  2.470
      1	       71	  1	   63	  2.675
      1	       71	  1	   64	  2.547
      1	       71	  1	   65	  2.413
      1	       71	  1	   66	  2.589
      1	       71	  1	   67	  2.829
      1	       71	  1	   68	  2.827
      1	       71	  1	   69	  1.634
      1	       71	  1	   70	  2.447
      1	       71	  1	   72	  2.762
      1	       71	  1	   73	  2.543
      1	       71	  1	   74	  2.438
      1	       71	  1	   75	  2.735
      1	       71	  1	   76	  3.254
      1	       71	  1	   77	  2.954
      1	       71	  1	   78	  3.280
      1	       71	  1	   79	  2.437
      1	       71	  1	   80	  2.660
      1	       71	  1	   81	  1.764
      1	       71	  1	   82	  2.925
      1	       71	  1	   83	  1.600
      1	       71	  1	   84	  3.011
      1	       71	  1	   85	  3.312
      1	       71	  1	   86	  2.738
      1	       71	  1	   87	  2.845
      1	       71	  1	   88	  2.296
      1	       71	  1	   89	  2.669
      1	       71	  1	   90	  2.765
      1	       71	  1	   91	  3.002
      1	       71	  1	   92	  3.084
      1	       71	  1	   93	  2.705
      1	       71	  1	   94	  2.659
      1	       71	  1	   95	  2.724
      1	       71	  1	   96	  2.737
      1	       71	  1	   97	  2.760
      1	       71	  1	   98	  2.829
      1	       71	  1	   99	  2.917
      1	       72	  0	    0	  2.483
      1	       72	  0	    1	  3.253
      1	       72	  0	    2	  2.134
      1	       72	  0	    3	  3.140
      1	       72	  0	    4	  3.052
      1	       72	  0	    5	  2.683
      1	       72	  0	    6	  2.922
      1	       72	  0	    7	  2.864
      1	       72	  0	    8	  2.663
      1	       72	  0	    9	  3.019
      1	       72	  0	   10	  2.890
      1	       72	  0	   11	  2.849
      1	       72	  0	   12	  3.347
      1	       72	  0	   13	  2.760
      1	       72	  0	   14	  2.860
      1	       72	  0	   15	  3.087
      1	       72	  0	   16	  3.411
      1	       72	  0	   17	  2.930
      1	       72	  0	   18	  2.738
      1	       72	  0	   19	  3.061
      1	       72	  0	   20	  2.867
      1	       72	  0	   21	  3.078
      1	       72	  0	   22	  2.880
      1	       72	  0	   23	  2.354
      1	       72	  0	   24	  3.125
      1	       72	  0	   25	  3.003
      1	       72	  0	   26	  3.210
      1	       72	  0	   27	  2.176
      1	       72	  0	   28	  3.438
      1	       72	  0	   29	  2.806
      1	       72	  0	   30	  2.685
      1	       72	  0	   31	  2.980
      1	       72	  0	   32	  2.852
      1	       72	  0	   33	  2.941
      1	       72	  0	   34	  3.019
      1	       72	  0	   35	  2.932
      1	       72	  0	   36	  2.920
      1	       72	  0	   37	  2.772
      1	       72	  0	   38	  2.736
      1	       72	  0	   39	  3.331
      1	       72	  0	   40	  2.827
      1	       72	  0	   41	  2.908
      1	       72	  0	   42	  2.933
      1	       72	  0	   43	  2.297
      1	       72	  0	   44	  2.743
      1	       72	  0	   45	  2.959
      1	       72	  0	   46	  2.814
      1	       72	  0	   47	  2.667
      1	       72	  0	   48	  2.473
      1	       72	  0	   49	  3.069
      1	       72	  0	   50	  2.894
      1	       72	  0	   51	  3.018
      1	       72	  0	   52	  2.640
      1	       72	  0	   53	  2.839
      1	       72	  0	   54	  2.711
      1	       72	  0	   55	  2.682
      1	       72	  0	   56	  3.219
      1	       72	  0	   57	  2.982
      1	       72	  0	   58	  2.858
      1	       72	  0	   59	  2.389
      1	       72	  0	   60	  2.747
      1	       72	  0	   61	  3.245
      1	       72	  0	   62	  2.711
      1	       72	  0	   63	  3.331
      1	       72	  0	   64	  3.193
      1	       72	  0	   65	  3.171
      1	       72	  0	   66	  3.092
      1	       72	  0	   67	  2.236
      1	       72	  0	   68	  2.903
      1	       72	  0	   69	  2.974
      1	       72	  0	   70	  2.910
      1	       72	  0	   71	  2.881
      1	       72	  0	   72	  2.968
      1	       72	  0	   73	  3.011
      1	       72	  0	   74	  2.798
      1	       72	  0	   75	  2.964
      1	       72	  0	   76	  2.903
      1	       72	  0	   77	  2.773
      1	       72	  0	   78	  2.695
      1	       72	  0	   79	  2.415
      1	       72	  0	   80	  2.930
      1	       72	  0	   81	  3.303
      1	       72	  0	   82	  2.960
      1	       72	  0	   83	  2.829
      1	       72	  0	   84	  2.814
      1	       72	  0	   85	  2.772
      1	       72	  0	   86	  2.647
      1	       72	  0	   87	  3.130
      1	       72	  0	   88	  2.527
      1	       72	  0	   89	  2.011
      1	       72	  0	   90	  2.856
      1	       72	  0	   91	  3.253
      1	       72	  0	   92	  2.861
      1	       72	  0	   93	  3.031
      1	       72	  0	   94	  2.995
      1	       72	  0	   95	  2.896
      1	       72	  0	   96	  3.160
      1	       72	  0	   97	  2.909
      1	       72	  0	   98	  3.215
      1	       72	  0	   99	  2.566
      1	       72	  1	    0	  3.024
      1	       72	  1	    1	  2.443
      1	       72	  1	    2	  2.258
      1	       72	  1	    3	  2.619
      1	       72	  1	    4	  2.062
      1	       72	  1	    5	  2.241
      1	       72	  1	    6	  3.146
      1	       72	  1	    7	  1.935
      1	       72	  1	    8	  2.306
      1	       72	  1	    9	  2.880
      1	       72	  1	   10	  2.532
      1	       72	  1	   11	  2.726
      1	       72	  1	   12	  2.779
      1	       72	  1	   13	  3.033
      1	       72	  1	   14	  2.116
      1	       72	  1	   15	  3.004
      1	       72	  1	   16	  2.723
      1	       72	  1	   17	  3.225
      1	       72	  1	   18	  2.965
      1	       72	  1	   19	  3.262
      1	       72	  1	   20	  2.084
      1	       72	  1	   21	  3.047
      1	       72	  1	   22	  2.538
      1	       72	  1	   23	  3.049
      1	       72	  1	   24	  2.779
      1	       72	  1	   25	  2.098
      1	       72	  1	   26	  3.218
      1	       72	  1	   27	  3.001
      1	       72	  1	   28	  2.184
      1	       72	  1	   29	  2.220
      1	       72	  1	   30	  3.075
      1	       72	  1	   31	  3.057
      1	       72	  1	   32	  2.920
      1	       72	  1	   33	  2.755
      1	       72	  1	   34	  2.175
      1	       72	  1	   35	  1.961
      1	       72	  1	   36	  2.615
      1	       72	  1	   37	  3.069
      1	       72	  1	   38	  2.864
      1	       72	  1	   39	  3.202
      1	       72	  1	   40	  2.149
      1	       72	  1	   41	  3.034
      1	       72	  1	   42	  2.161
      1	       72	  1	   43	  3.066
      1	       72	  1	   44	  2.198
      1	       72	  1	   45	  2.405
      1	       72	  1	   46	  2.331
      1	       72	  1	   47	  2.189
      1	       72	  1	   48	  3.041
      1	       72	  1	   49	  3.068
      1	       72	  1	   50	  3.028
      1	       72	  1	   51	  3.036
      1	       72	  1	   52	  2.436
      1	       72	  1	   53	  2.729
      1	       72	  1	   54	  2.519
      1	       72	  1	   55	  3.158
      1	       72	  1	   56	  2.803
      1	       72	  1	   57	  3.530
      1	       72	  1	   58	  2.077
      1	       72	  1	   59	  2.338
      1	       72	  1	   60	  1.991
      1	       72	  1	   61	  2.997
      1	       72	  1	   62	  2.657
      1	       72	  1	   63	  2.938
      1	       72	  1	   64	  2.291
      1	       72	  1	   65	  1.961
      1	       72	  1	   66	  2.331
      1	       72	  1	   67	  2.418
      1	       72	  1	   68	  3.108
      1	       72	  1	   69	  2.995
      1	       72	  1	   70	  2.309
      1	       72	  1	   71	  2.762
      1	       72	  1	   73	  2.307
      1	       72	  1	   74	  2.818
      1	       72	  1	   75	  2.951
      1	       72	  1	   76	  2.854
      1	       72	  1	   77	  2.085
      1	       72	  1	   78	  3.193
      1	       72	  1	   79	  2.160
      1	       72	  1	   80	  1.739
      1	       72	  1	   81	  2.603
      1	       72	  1	   82	  2.464
      1	       72	  1	   83	  2.811
      1	       72	  1	   84	  2.843
      1	       72	  1	   85	  2.937
      1	       72	  1	   86	  3.128
      1	       72	  1	   87	  3.193
      1	       72	  1	   88	  2.167
      1	       72	  1	   89	  1.600
      1	       72	  1	   90	  2.095
      1	       72	  1	   91	  3.154
      1	       72	  1	   92	  2.973
      1	       72	  1	   93	  2.968
      1	       72	  1	   94	  3.137
      1	       72	  1	   95	  3.505
      1	       72	  1	   96	  3.020
      1	       72	  1	   97	  3.111
      1	       72	  1	   98	  2.298
      1	       72	  1	   99	  3.196
      1	       73	  0	    0	  2.619
      1	       73	  0	    1	  3.291
      1	       73	  0	    2	  1.863
      1	       73	  0	    3	  2.936
      1	       73	  0	    4	  2.939
      1	       73	  0	    5	  2.670
      1	       73	  0	    6	  2.924
      1	       73	  0	    7	  3.009
      1	       73	  0	    8	  2.824
      1	       73	  0	    9	  2.824
      1	       73	  0	   10	  2.813
      1	       73	  0	   11	  2.969
      1	       73	  0	   12	  2.975
      1	       73	  0	   13	  2.605
      1	       73	  0	   14	  2.884
      1	       73	  0	   15	  3.190
      1	       73	  0	   16	  3.219
      1	       73	  0	   17	  3.026
      1	       73	  0	   18	  2.730
      1	       73	  0	   19	  3.025
      1	       73	  0	   20	  2.763
      1	       73	  0	   21	  2.854
      1	       73	  0	   22	  2.860
      1	       73	  0	   23	  2.340
      1	       73	  0	   24	  3.026
      1	       73	  0	   25	  3.102
      1	       73	  0	   26	  3.171
      1	       73	  0	   27	  1.726
      1	       73	  0	   28	  3.185
      1	       73	  0	   29	  2.770
      1	       73	  0	   30	  2.772
      1	       73	  0	   31	  2.969
      1	       73	  0	   32	  2.760
      1	       73	  0	   33	  3.110
      1	       73	  0	   34	  3.000
      1	       73	  0	   35	  2.957
      1	       73	  0	   36	  2.927
      1	       73	  0	   37	  2.724
      1	       73	  0	   38	  2.630
      1	       73	  0	   39	  3.066
      1	       73	  0	   40	  2.778
      1	       73	  0	   41	  2.819
      1	       73	  0	   42	  2.974
      1	       73	  0	   43	  2.021
      1	       73	  0	   44	  2.812
      1	       73	  0	   45	  2.931
      1	       73	  0	   46	  2.765
      1	       73	  0	   47	  2.217
      1	       73	  0	   48	  2.774
      1	       73	  0	   49	  3.052
      1	       73	  0	   50	  2.750
      1	       73	  0	   51	  3.120
      1	       73	  0	   52	  2.670
      1	       73	  0	   53	  2.854
      1	       73	  0	   54	  2.623
      1	       73	  0	   55	  2.811
      1	       73	  0	   56	  3.393
      1	       73	  0	   57	  3.127
      1	       73	  0	   58	  2.905
      1	       73	  0	   59	  2.473
      1	       73	  0	   60	  2.781
      1	       73	  0	   61	  3.327
      1	       73	  0	   62	  2.753
      1	       73	  0	   63	  2.990
      1	       73	  0	   64	  3.126
      1	       73	  0	   65	  3.287
      1	       73	  0	   66	  2.968
      1	       73	  0	   67	  1.993
      1	       73	  0	   68	  3.116
      1	       73	  0	   69	  2.888
      1	       73	  0	   70	  3.056
      1	       73	  0	   71	  2.861
      1	       73	  0	   72	  2.961
      1	       73	  0	   73	  3.063
      1	       73	  0	   74	  2.872
      1	       73	  0	   75	  2.700
      1	       73	  0	   76	  2.845
      1	       73	  0	   77	  2.751
      1	       73	  0	   78	  2.536
      1	       73	  0	   79	  2.009
      1	       73	  0	   80	  2.960
      1	       73	  0	   81	  2.961
      1	       73	  0	   82	  2.965
      1	       73	  0	   83	  2.702
      1	       73	  0	   84	  2.735
      1	       73	  0	   85	  2.993
      1	       73	  0	   86	  2.637
      1	       73	  0	   87	  3.280
      1	       73	  0	   88	  2.738
      1	       73	  0	   89	  1.868
      1	       73	  0	   90	  2.692
      1	       73	  0	   91	  2.933
      1	       73	  0	   92	  2.819
      1	       73	  0	   93	  2.811
      1	       73	  0	   94	  2.910
      1	       73	  0	   95	  2.887
      1	       73	  0	   96	  3.268
      1	       73	  0	   97	  2.912
      1	       73	  0	   98	  3.283
      1	       73	  0	   99	  2.589
      1	       73	  1	    0	  3.130
      1	       73	  1	    1	  2.525
      1	       73	  1	    2	  1.869
      1	       73	  1	    3	  2.018
      1	       73	  1	    4	  2.689
      1	       73	  1	    5	  2.091
      1	       73	  1	    6	  3.488
      1	       73	  1	    7	  2.024
      1	       73	  1	    8	  2.385
      1	       73	  1	    9	  3.035
      1	       73	  1	   10	  2.151
      1	       73	  1	   11	  3.156
      1	       73	  1	   12	  2.964
      1	       73	  1	   13	  3.489
      1	       73	  1	   14	  2.740
      1	       73	  1	   15	  3.531
      1	       73	  1	   16	  2.765
      1	       73	  1	   17	  3.334
      1	       73	  1	   18	  3.397
      1	       73	  1	   19	  3.328
      1	       73	  1	   20	  2.026
      1	       73	  1	   21	  3.536
      1	       73	  1	   22	  2.614
      1	       73	  1	   23	  3.516
      1	       73	  1	   24	  2.848
      1	       73	  1	   25	  2.011
      1	       73	  1	   26	  3.237
      1	       73	  1	   27	  2.855
      1	       73	  1	   28	  1.768
      1	       73	  1	   29	  2.516
      1	       73	  1	   30	  3.200
      1	       73	  1	   31	  3.281
      1	       73	  1	   32	  3.413
      1	       73	  1	   33	  2.235
      1	       73	  1	   34	  1.875
      1	       73	  1	   35	  2.723
      1	       73	  1	   36	  2.707
      1	       73	  1	   37	  3.393
      1	       73	  1	   38	  2.737
      1	       73	  1	   39	  3.526
      1	       73	  1	   40	  1.972
      1	       73	  1	   41	  3.491
      1	       73	  1	   42	  1.731
      1	       73	  1	   43	  3.469
      1	       73	  1	   44	  1.554
      1	       73	  1	   45	  2.366
      1	       73	  1	   46	  1.729
      1	       73	  1	   47	  1.922
      1	       73	  1	   48	  3.512
      1	       73	  1	   49	  3.447
      1	       73	  1	   50	  3.506
      1	       73	  1	   51	  3.471
      1	       73	  1	   52	  1.928
      1	       73	  1	   53	  2.663
      1	       73	  1	   54	  2.411
      1	       73	  1	   55	  3.558
      1	       73	  1	   56	  2.656
      1	       73	  1	   57	  4.005
      1	       73	  1	   58	  1.756
      1	       73	  1	   59	  1.857
      1	       73	  1	   60	  2.719
      1	       73	  1	   61	  3.376
      1	       73	  1	   62	  2.799
      1	       73	  1	   63	  3.450
      1	       73	  1	   64	  2.116
      1	       73	  1	   65	  1.684
      1	       73	  1	   66	  2.418
      1	       73	  1	   67	  2.869
      1	       73	  1	   68	  3.673
      1	       73	  1	   69	  2.853
      1	       73	  1	   70	  2.411
      1	       73	  1	   71	  2.543
      1	       73	  1	   72	  2.307
      1	       73	  1	   74	  3.052
      1	       73	  1	   75	  3.133
      1	       73	  1	   76	  2.970
      1	       73	  1	   77	  2.766
      1	       73	  1	   78	  3.605
      1	       73	  1	   79	  2.224
      1	       73	  1	   80	  1.991
      1	       73	  1	   81	  2.687
      1	       73	  1	   82	  2.244
      1	       73	  1	   83	  2.686
      1	       73	  1	   84	  2.950
      1	       73	  1	   85	  3.306
      1	       73	  1	   86	  3.496
      1	       73	  1	   87	  3.556
      1	       73	  1	   88	  1.637
      1	       73	  1	   89	  2.408
      1	       73	  1	   90	  2.177
      1	       73	  1	   91	  3.381
      1	       73	  1	   92	  2.932
      1	       73	  1	   93	  3.495
      1	       73	  1	   94	  3.657
      1	       73	  1	   95	  3.728
      1	       73	  1	   96	  3.500
      1	       73	  1	   97	  3.610
      1	       73	  1	   98	  2.769
      1	       73	  1	   99	  3.720
      1	       74	  0	    0	  2.296
      1	       74	  0	    1	  2.777
      1	       74	  0	    2	  3.088
      1	       74	  0	    3	  3.375
      1	       74	  0	    4	  2.521
      1	       74	  0	    5	  2.664
      1	       74	  0	    6	  2.438
      1	       74	  0	    7	  3.347
      1	       74	  0	    8	  2.636
      1	       74	  0	    9	  2.527
      1	       74	  0	   10	  2.428
      1	       74	  0	   11	  2.593
      1	       74	  0	   12	  3.495
      1	       74	  0	   13	  2.795
      1	       74	  0	   14	  2.452
      1	       74	  0	   15	  2.597
      1	       74	  0	   16	  3.613
      1	       74	  0	   17	  2.405
      1	       74	  0	   18	  2.616
      1	       74	  0	   19	  2.800
      1	       74	  0	   20	  2.572
      1	       74	  0	   21	  2.640
      1	       74	  0	   22	  3.210
      1	       74	  0	   23	  2.909
      1	       74	  0	   24	  2.662
      1	       74	  0	   25	  2.524
      1	       74	  0	   26	  2.594
      1	       74	  0	   27	  3.056
      1	       74	  0	   28	  3.844
      1	       74	  0	   29	  2.727
      1	       74	  0	   30	  2.623
      1	       74	  0	   31	  2.544
      1	       74	  0	   32	  2.633
      1	       74	  0	   33	  2.539
      1	       74	  0	   34	  2.670
      1	       74	  0	   35	  2.701
      1	       74	  0	   36	  2.596
      1	       74	  0	   37	  2.754
      1	       74	  0	   38	  2.812
      1	       74	  0	   39	  3.712
      1	       74	  0	   40	  2.856
      1	       74	  0	   41	  2.711
      1	       74	  0	   42	  2.532
      1	       74	  0	   43	  3.256
      1	       74	  0	   44	  2.784
      1	       74	  0	   45	  2.459
      1	       74	  0	   46	  2.527
      1	       74	  0	   47	  3.322
      1	       74	  0	   48	  2.498
      1	       74	  0	   49	  2.770
      1	       74	  0	   50	  3.006
      1	       74	  0	   51	  2.459
      1	       74	  0	   52	  2.957
      1	       74	  0	   53	  2.648
      1	       74	  0	   54	  2.736
      1	       74	  0	   55	  2.569
      1	       74	  0	   56	  2.536
      1	       74	  0	   57	  2.583
      1	       74	  0	   58	  2.702
      1	       74	  0	   59	  2.858
      1	       74	  0	   60	  2.759
      1	       74	  0	   61	  2.683
      1	       74	  0	   62	  2.628
      1	       74	  0	   63	  3.451
      1	       74	  0	   64	  2.912
      1	       74	  0	   65	  2.704
      1	       74	  0	   66	  2.463
      1	       74	  0	   67	  3.219
      1	       74	  0	   68	  2.489
      1	       74	  0	   69	  2.588
      1	       74	  0	   70	  2.430
      1	       74	  0	   71	  2.658
      1	       74	  0	   72	  2.681
      1	       74	  0	   73	  2.604
      1	       74	  0	   74	  2.618
      1	       74	  0	   75	  2.774
      1	       74	  0	   76	  2.876
      1	       74	  0	   77	  2.600
      1	       74	  0	   78	  2.696
      1	       74	  0	   79	  3.249
      1	       74	  0	   80	  2.766
      1	       74	  0	   81	  3.475
      1	       74	  0	   82	  2.579
      1	       74	  0	   83	  2.648
      1	       74	  0	   84	  2.761
      1	       74	  0	   85	  2.461
      1	       74	  0	   86	  2.575
      1	       74	  0	   87	  2.568
      1	       74	  0	   88	  2.338
      1	       74	  0	   89	  2.964
      1	       74	  0	   90	  2.899
      1	       74	  0	   91	  3.528
      1	       74	  0	   92	  2.649
      1	       74	  0	   93	  2.456
      1	       74	  0	   94	  2.441
      1	       74	  0	   95	  3.331
      1	       74	  0	   96	  2.664
      1	       74	  0	   97	  2.622
      1	       74	  0	   98	  2.761
      1	       74	  0	   99	  2.688
      1	       74	  1	    0	  3.033
      1	       74	  1	    1	  2.987
      1	       74	  1	    2	  3.140
      1	       74	  1	    3	  3.300
      1	       74	  1	    4	  3.024
      1	       74	  1	    5	  2.762
      1	       74	  1	    6	  3.203
      1	       74	  1	    7	  2.618
      1	       74	  1	    8	  3.126
      1	       74	  1	    9	  1.551
      1	       74	  1	   10	  3.114
      1	       74	  1	   11	  3.217
      1	       74	  1	   12	  1.087
      1	       74	  1	   13	  3.146
      1	       74	  1	   14	  2.763
      1	       74	  1	   15	  3.164
      1	       74	  1	   16	  1.275
      1	       74	  1	   17	  3.098
      1	       74	  1	   18	  3.065
      1	       74	  1	   19	  3.326
      1	       74	  1	   20	  2.684
      1	       74	  1	   21	  3.061
      1	       74	  1	   22	  2.983
      1	       74	  1	   23	  3.327
      1	       74	  1	   24	  2.567
      1	       74	  1	   25	  2.943
      1	       74	  1	   26	  2.454
      1	       74	  1	   27	  3.183
      1	       74	  1	   28	  2.851
      1	       74	  1	   29	  3.254
      1	       74	  1	   30	  3.098
      1	       74	  1	   31	  2.926
      1	       74	  1	   32	  3.054
      1	       74	  1	   33	  3.364
      1	       74	  1	   34	  3.060
      1	       74	  1	   35	  2.918
      1	       74	  1	   36	  1.379
      1	       74	  1	   37	  3.219
      1	       74	  1	   38	  2.514
      1	       74	  1	   39	  3.266
      1	       74	  1	   40	  3.092
      1	       74	  1	   41	  3.029
      1	       74	  1	   42	  3.069
      1	       74	  1	   43	  3.125
      1	       74	  1	   44	  2.797
      1	       74	  1	   45	  2.960
      1	       74	  1	   46	  3.108
      1	       74	  1	   47	  3.061
      1	       74	  1	   48	  3.026
      1	       74	  1	   49	  3.079
      1	       74	  1	   50	  3.101
      1	       74	  1	   51	  3.407
      1	       74	  1	   52	  3.208
      1	       74	  1	   53	  3.266
      1	       74	  1	   54	  2.458
      1	       74	  1	   55	  3.358
      1	       74	  1	   56	  2.538
      1	       74	  1	   57	  3.462
      1	       74	  1	   58	  3.083
      1	       74	  1	   59	  3.183
      1	       74	  1	   60	  2.879
      1	       74	  1	   61	  3.170
      1	       74	  1	   62	  1.404
      1	       74	  1	   63	  3.092
      1	       74	  1	   64	  3.014
      1	       74	  1	   65	  2.839
      1	       74	  1	   66	  2.974
      1	       74	  1	   67	  2.916
      1	       74	  1	   68	  3.123
      1	       74	  1	   69	  2.744
      1	       74	  1	   70	  2.732
      1	       74	  1	   71	  2.438
      1	       74	  1	   72	  2.818
      1	       74	  1	   73	  3.052
      1	       74	  1	   75	  2.891
      1	       74	  1	   76	  3.570
      1	       74	  1	   77	  2.903
      1	       74	  1	   78	  3.329
      1	       74	  1	   79	  2.597
      1	       74	  1	   80	  3.101
      1	       74	  1	   81	  2.443
      1	       74	  1	   82	  3.448
      1	       74	  1	   83	  2.595
      1	       74	  1	   84	  3.337
      1	       74	  1	   85	  3.247
      1	       74	  1	   86	  3.149
      1	       74	  1	   87	  3.339
      1	       74	  1	   88	  2.816
      1	       74	  1	   89	  2.657
      1	       74	  1	   90	  3.064
      1	       74	  1	   91	  3.191
      1	       74	  1	   92	  3.595
      1	       74	  1	   93	  2.991
      1	       74	  1	   94	  2.929
      1	       74	  1	   95	  3.333
      1	       74	  1	   96	  3.104
      1	       74	  1	   97	  3.234
      1	       74	  1	   98	  2.965
      1	       74	  1	   99	  3.248
      1	       75	  0	    0	  2.660
      1	       75	  0	    1	  2.754
      1	       75	  0	    2	  2.908
      1	       75	  0	    3	  2.920
      1	       75	  0	    4	  2.734
      1	       75	  0	    5	  2.977
      1	       75	  0	    6	  2.782
      1	       75	  0	    7	  2.919
      1	       75	  0	    8	  2.730
      1	       75	  0	    9	  2.861
      1	       75	  0	   10	  2.779
      1	       75	  0	   11	  2.881
      1	       75	  0	   12	  3.004
      1	       75	  0	   13	  2.765
      1	       75	  0	   14	  2.921
      1	       75	  0	   15	  2.779
      1	       75	  0	   16	  2.905
      1	       75	  0	   17	  2.846
      1	       75	  0	   18	  2.858
      1	       75	  0	   19	  2.493
      1	       75	  0	   20	  2.972
      1	       75	  0	   21	  2.782
      1	       75	  0	   22	  2.661
      1	       75	  0	   23	  2.628
      1	       75	  0	   24	  2.889
      1	       75	  0	   25	  2.687
      1	       75	  0	   26	  2.829
      1	       75	  0	   27	  2.868
      1	       75	  0	   28	  2.619
      1	       75	  0	   29	  2.713
      1	       75	  0	   30	  2.773
      1	       75	  0	   31	  2.697
      1	       75	  0	   32	  2.779
      1	       75	  0	   33	  2.824
      1	       75	  0	   34	  2.870
      1	       75	  0	   35	  2.793
      1	       75	  0	   36	  2.696
      1	       75	  0	   37	  2.880
      1	       75	  0	   38	  2.630
      1	       75	  0	   39	  2.887
      1	       75	  0	   40	  2.985
      1	       75	  0	   41	  2.590
      1	       75	  0	   42	  2.771
      1	       75	  0	   43	  2.969
      1	       75	  0	   44	  2.827
      1	       75	  0	   45	  2.933
      1	       75	  0	   46	  2.913
      1	       75	  0	   47	  3.351
      1	       75	  0	   48	  2.771
      1	       75	  0	   49	  2.563
      1	       75	  0	   50	  2.604
      1	       75	  0	   51	  2.817
      1	       75	  0	   52	  2.691
      1	       75	  0	   53	  2.726
      1	       75	  0	   54	  3.009
      1	       75	  0	   55	  2.848
      1	       75	  0	   56	  2.906
      1	       75	  0	   57	  2.762
      1	       75	  0	   58	  2.826
      1	       75	  0	   59	  2.592
      1	       75	  0	   60	  2.827
      1	       75	  0	   61	  2.985
      1	       75	  0	   62	  2.810
      1	       75	  0	   63	  2.927
      1	       75	  0	   64	  3.056
      1	       75	  0	   65	  2.807
      1	       75	  0	   66	  2.757
      1	       75	  0	   67	  2.910
      1	       75	  0	   68	  2.960
      1	       75	  0	   69	  2.824
      1	       75	  0	   70	  2.661
      1	       75	  0	   71	  2.724
      1	       75	  0	   72	  2.728
      1	       75	  0	   73	  2.780
      1	       75	  0	   74	  2.915
      1	       75	  0	   75	  2.868
      1	       75	  0	   76	  2.947
      1	       75	  0	   77	  2.878
      1	       75	  0	   78	  2.639
      1	       75	  0	   79	  3.091
      1	       75	  0	   80	  2.768
      1	       75	  0	   81	  2.990
      1	       75	  0	   82	  2.806
      1	       75	  0	   83	  2.748
      1	       75	  0	   84	  2.498
      1	       75	  0	   85	  2.768
      1	       75	  0	   86	  2.958
      1	       75	  0	   87	  2.824
      1	       75	  0	   88	  2.850
      1	       75	  0	   89	  2.871
      1	       75	  0	   90	  2.851
      1	       75	  0	   91	  2.832
      1	       75	  0	   92	  2.880
      1	       75	  0	   93	  2.734
      1	       75	  0	   94	  2.865
      1	       75	  0	   95	  2.613
      1	       75	  0	   96	  2.761
      1	       75	  0	   97	  2.556
      1	       75	  0	   98	  3.027
      1	       75	  0	   99	  2.988
      1	       75	  1	    0	  1.340
      1	       75	  1	    1	  2.581
      1	       75	  1	    2	  2.893
      1	       75	  1	    3	  3.178
      1	       75	  1	    4	  2.666
      1	       75	  1	    5	  2.623
      1	       75	  1	    6	  2.635
      1	       75	  1	    7	  2.677
      1	       75	  1	    8	  3.142
      1	       75	  1	    9	  3.033
      1	       75	  1	   10	  3.217
      1	       75	  1	   11	  2.582
      1	       75	  1	   12	  2.913
      1	       75	  1	   13	  2.735
      1	       75	  1	   14	  2.738
      1	       75	  1	   15	  2.689
      1	       75	  1	   16	  2.935
      1	       75	  1	   17	  2.378
      1	       75	  1	   18	  2.593
      1	       75	  1	   19	  2.088
      1	       75	  1	   20	  2.713
      1	       75	  1	   21	  2.665
      1	       75	  1	   22	  2.914
      1	       75	  1	   23	  3.016
      1	       75	  1	   24	  2.750
      1	       75	  1	   25	  2.828
      1	       75	  1	   26	  2.991
      1	       75	  1	   27	  2.625
      1	       75	  1	   28	  2.786
      1	       75	  1	   29	  2.659
      1	       75	  1	   30	  1.876
      1	       75	  1	   31	  1.385
      1	       75	  1	   32	  2.687
      1	       75	  1	   33	  3.272
      1	       75	  1	   34	  2.910
      1	       75	  1	   35	  2.626
      1	       75	  1	   36	  2.837
      1	       75	  1	   37	  2.666
      1	       75	  1	   38	  2.759
      1	       75	  1	   39	  2.680
      1	       75	  1	   40	  2.885
      1	       75	  1	   41	  2.693
      1	       75	  1	   42	  2.844
      1	       75	  1	   43	  2.761
      1	       75	  1	   44	  2.935
      1	       75	  1	   45	  2.540
      1	       75	  1	   46	  3.018
      1	       75	  1	   47	  2.984
      1	       75	  1	   48	  2.899
      1	       75	  1	   49	  2.655
      1	       75	  1	   50	  2.754
      1	       75	  1	   51	  2.651
      1	       75	  1	   52	  2.955
      1	       75	  1	   53	  2.256
